pdf_path,page_no,success,processing_time,error,timestamp
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen 2004 Old Assyrian Institutions PIHANS-98.pdf,115,True,0.74,,2025-10-09T14:31:56.793103
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel C.- Old Assyrian Bibliography (OAAS 1 -PIHANS 97, 2003) (OCR).pdf",103,True,0.56,,2025-10-09T14:31:57.356676
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Marzahn, J & Salje, B. eds. - Wiedererstehendes Assur. 100 Jahre deutsche Ausgrabungen in Assyrien. 2003.pdf",181,True,1.05,,2025-10-09T14:31:58.412114
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\parry1999.PDF,50,True,13.64,,2025-10-09T14:32:12.054958
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 13, 1963.pdf",96,True,1.35,,2025-10-09T14:32:13.404515
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Bayram_1996_Bel229_slavery.pdf,9,True,15.97,,2025-10-09T14:32:29.377312
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Saskova_K_ed_Climb_the_Wall_of_Uruk_Essa.pdf,35,True,0.97,,2025-10-09T14:32:30.351496
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ANATOLIAS_PROLOGUE_KULTEPE_KANESH_KARUM.pdf,302,True,10.77,,2025-10-09T14:32:41.119583
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\POAT, 1983.pdf",11,True,16.07,,2025-10-09T14:32:57.191548
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 41, 1991.pdf",241,True,0.73,,2025-10-09T14:32:57.921234
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 7b.pdf,447,True,0.55,,2025-10-09T14:32:58.470631
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CTTMA 1, 1988.pdf",75,True,0.62,,2025-10-09T14:32:59.092610
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 30, 2004.pdf",193,True,14.83,,2025-10-09T14:33:13.920654
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Cayır_208_Six Docum. Contain. Decisions; Fs. Garelli.pdf,4,True,38.90,,2025-10-09T14:33:52.829524
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel, Cécile - Innāya dans les Tablettes Paléo-Assyriennes I, Analyse. ERC 1, 1991.pdf",267,True,10.11,,2025-10-09T14:34:02.936174
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Matous, Lubor - Kappadokische Keilschrifttafeln mit Siegeln (KKS). ICK 3, 1984(cut).pdf",15,True,15.07,,2025-10-09T14:34:18.009882
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\buccellati1997.PDF,3,True,15.43,,2025-10-09T14:34:33.445243
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,1336,True,16.73,,2025-10-09T14:34:50.173393
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hertel_2013_OAAS6_OA legal practices.pdf,482,True,0.59,,2025-10-09T14:34:50.764656
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (1).pdf,1267,True,13.18,,2025-10-09T14:35:03.942877
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC-3 - OB.pdf,227,True,12.09,,2025-10-09T14:35:16.031232
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (A-N).pdf,107,True,1.34,,2025-10-09T14:35:17.375683
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kultepe-Kanes_A_Second_Millennium_B.C.E._Trading_Center_on_the_Central_Plateau-libre.pdf,17,True,14.68,,2025-10-09T14:35:32.052677
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 35, 1985.pdf",22,True,0.62,,2025-10-09T14:35:32.672537
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Pruzsinszky_2003_SCCNH13_Personnennamen_Texte_aus_Emar.pdf,52,True,0.62,,2025-10-09T14:35:33.296237
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, Klaas R. - Modern Features in Old Assyrian Trade. JESHO 40-4 1997 336-366 (1).pdf",17,True,0.39,,2025-10-09T14:35:33.686600
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,1096,True,1.25,,2025-10-09T14:35:34.935372
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Grayson, A. Kirk - Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC). RIMA 1, 1987.pdf",190,True,0.90,,2025-10-09T14:35:35.836780
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel, Cécile - Innāya dans les Tablettes Paléo-Assyriennes II, Edition des Textes. ERC 2, 1991.pdf",347,True,10.47,,2025-10-09T14:35:46.303243
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 7b.pdf,450,True,0.50,,2025-10-09T14:35:46.807547
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Kramer, Samuel N. - Sumerian Literary Tablets and Fragments in the Archaeological Museum of Istanbul - II. TTKY VI 13a, 1976(cut).pdf",114,True,10.88,,2025-10-09T14:35:57.687137
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\baer1963.PDF,10,True,17.60,,2025-10-09T14:36:15.284892
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\BIN 6, 1944.pdf",67,True,11.84,,2025-10-09T14:36:27.121928
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Sayce_1912_Bab6_tablets_UPenn.pdf,1,True,10.37,,2025-10-09T14:36:37.498020
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\Keilschriftbibliographie (1)\Keibi65-Band 65 (2006).pdf,17,True,0.56,,2025-10-09T14:36:38.057880
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Erol OLD_ASSYRIAN_METAL_TRADE_ITS_VOLUME_AND.pdf,3,True,0.48,,2025-10-09T14:36:38.543316
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\oip129 ED to OAkk transition.pdf,203,True,0.64,,2025-10-09T14:36:39.182901
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Klinkott, Kubisch, and Muller-Wollermann, eds - Geschenke und Steuern, Zolle und Tribute. CHANE 29, 2007.pdf",476,True,0.49,,2025-10-09T14:36:39.676367
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stratford_2015_Subartu_35.pdf,4,True,0.58,,2025-10-09T14:36:40.257170
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Orlin, Louis L. - Assyrian Colonies in Cappadocia (ACC). SAH 1, 1970(cut).pdf",125,True,11.59,,2025-10-09T14:36:51.852576
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 16, 1966.pdf",134,True,0.89,,2025-10-09T14:36:52.743638
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (A-N).pdf,3850,True,1.36,,2025-10-09T14:36:54.102348
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Bryce_1985_AoF12_developments.pdf,4,True,0.52,,2025-10-09T14:36:54.626106
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\jamesh1991.PDF,13,True,17.56,,2025-10-09T14:37:12.185084
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\PRU III combined.pdf,301,True,12.13,,2025-10-09T14:37:24.318676
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Zeidenberg, Deborah - The Kultepe Disk-Figurines. Thesis Harvard, 1989.pdf",48,True,12.31,,2025-10-09T14:37:36.633381
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hecker, K., G. Kryszat & L. Matouš - Kappadokische Keilschrifttafeln aus den Sammlungen der Karlsuniversität Prag. ICK 4, 1998(cut).pdf",316,True,12.56,,2025-10-09T14:37:49.193474
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,1203,True,0.87,,2025-10-09T14:37:50.069228
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\momrak.pdf,328,True,0.42,,2025-10-09T14:37:50.491873
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\afo_realien.pdf,1563,True,0.71,,2025-10-09T14:37:51.206289
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen 2015 The goddess who was robbed of her jewellery Anatolica 41, 37-59..pdf",5,True,7.91,,2025-10-09T14:37:59.116694
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Edwards, I.E.S. ed. - Early History of the Middle East. CAH  1.2, 1971.pdf",904,True,0.60,,2025-10-09T14:37:59.719531
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2) (2).pdf,837,True,16.27,,2025-10-09T14:38:15.989658
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Anatolica 30, 2004.pdf",35,True,0.59,,2025-10-09T14:38:16.583316
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\RGTC-10 Fincke (1993).pdf,226,True,0.56,,2025-10-09T14:38:17.149122
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Ancient Anatolia in the Assyrian Colony Period. CNI 38, 2011.pdf",204,True,0.45,,2025-10-09T14:38:17.599540
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Radau BE 17 1.pdf,90,True,0.62,,2025-10-09T14:38:18.222121
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.pdf",207,True,0.86,,2025-10-09T14:38:19.081611
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Innaya 2, 1991.pdf",169,True,14.36,,2025-10-09T14:38:33.444437
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Papazan 2005 Dissertation-NEW.pdf,123,True,0.56,,2025-10-09T14:38:34.001634
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,3543,True,1.95,,2025-10-09T14:38:35.951686
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Ichisar, Metin - Les archives cappadociennes du marchand Imdilum. ERC 1981(cut).pdf",271,True,10.55,,2025-10-09T14:38:46.500154
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 41, 1991.pdf",242,True,1.14,,2025-10-09T14:38:47.643339
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 51, 2001.pdf",136,True,0.74,,2025-10-09T14:38:48.381361
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\sbd.PDF,104,True,22.48,,2025-10-09T14:39:10.863915
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, Klaas R. - The Old Assyrian List of Year Eponyms from Karum Kanish. TTKY VI 64, 2003.pdf",6,True,0.43,,2025-10-09T14:39:11.296597
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel, Cecile ed. - Old Assyrian Studies in Memory of Paul Garelli. PIHANS 112, 2008 (2).pdf",85,True,0.65,,2025-10-09T14:39:11.946075
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Buccellati, Federiko - Altassyrische Glyptik. Eine Inhaltliche und Methodologische Annaherung. Diss Tubingen 2005.pdf",596,True,0.57,,2025-10-09T14:39:12.515813
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Barjamovic, Gojko - A Historical Geography of Anatolia in the Old Assyrian Colony Period. CNIP 38, 2011.pdf",352,True,0.48,,2025-10-09T14:39:12.994295
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\musti1984.PDF,15,True,18.77,,2025-10-09T14:39:31.760598
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Langdon PBS 10 4.pdf,14,True,0.44,,2025-10-09T14:39:32.203930
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Erkanal, Armagan - Die in Anatolien vorkommenden altsyrischen Siegel und Siegelabdrucke. TTKY VI 42, 1993.pdf",307,True,9.77,,2025-10-09T14:39:41.970218
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Erkanal-Öktü, A. et al eds - Bati Anadolu ve Dogu Akdeniz Ged Tunc Cagi Kulturleri. 2008(cut).pdf",122,True,15.88,,2025-10-09T14:39:57.855000
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU (missing 1999 no.2).pdf,1477,True,17.16,,2025-10-09T14:40:15.012054
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen 1979 - Power and Propaganda. Mesopotamia 7, 1979.pdf",141,True,0.49,,2025-10-09T14:40:15.501364
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Edwards, I.E.S. ed. - Early History of the Middle East. CAH  1.2, 1971.pdf",642,True,0.57,,2025-10-09T14:40:16.076305
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ANATOLIAS_PROLOGUE_KULTEPE_KANESH_KARUM.pdf,306,True,11.51,,2025-10-09T14:40:27.592315
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Hoffner, H & G. Beckman eds - Kaniššuwar. A Tribute to Hans G. Güterbock on his 75th Birthday. AS 23, 1986.pdf",62,True,0.55,,2025-10-09T14:40:28.139796
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Alp_1997_ArAn3_BilgicFS_ticaret.pdf,15,True,0.44,,2025-10-09T14:40:28.582620
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\dincols_wilhelm.PDF,3,True,21.55,,2025-10-09T14:40:50.132773
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KBo 37.pdf,36,True,12.29,,2025-10-09T14:41:02.441843
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen, M. T. - AKT 6b, 2013.pdf",304,True,0.44,,2025-10-09T14:41:02.878820
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,3161,True,1.49,,2025-10-09T14:41:04.369547
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,468,True,0.72,,2025-10-09T14:41:05.089760
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Schorr_Urkunden_Altbabylonischen_Zivil_und_Prozessrechts.pdf,184,True,0.83,,2025-10-09T14:41:05.925540
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,2058,True,1.67,,2025-10-09T14:41:07.597093
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, K. & Eidem, J. - Mesopotamia, The Old Assyrian Period. OBO 160.5, 2008.pdf",19,True,0.57,,2025-10-09T14:41:08.166256
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\NABU 1987.1 - 4014.4.pdf,1363,True,0.85,,2025-10-09T14:41:09.018184
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Vincentediss.pdf,229,True,11.00,,2025-10-09T14:41:20.016810
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Green, Alberto R. W. - The Storm-God in the Ancient Near East. 2003.pdf",14,True,0.59,,2025-10-09T14:41:20.607590
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen_2015_Ancient_Kanesh (2015).pdf,28,True,6.74,,2025-10-09T14:41:27.353482
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Michel, Cécile - Innāya dans les Tablettes Paléo-Assyriennes I, Analyse. ERC 1, 1991.pdf",177,True,12.56,,2025-10-09T14:41:39.917923
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",438,True,0.66,,2025-10-09T14:41:40.581708
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\tadmor1987.PDF,5,True,20.02,,2025-10-09T14:42:00.605761
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Veenhof, K. & Klengel-Brandt E. - Altassyrische Tontafeln aus Kültepe Texte und Siegelabrollungen. VAS NS 10 (26), 1992.pdf",51,True,45.26,,2025-10-09T14:42:45.887352
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen 2010 - The Archive of the Šalim-Aššur Family, Vol. 1. The First Two Generations. (A)TK 6-a, TTKY 33d-a, 2010 (preprint).pdf",144,True,0.60,,2025-10-09T14:42:46.490006
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 30, 1980.pdf",174,True,0.47,,2025-10-09T14:42:46.962294
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KTK - Jankowska, 1968.pdf",18,True,15.06,,2025-10-09T14:43:02.022862
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Klinkott, Kubisch, and Muller-Wollermann, eds - Geschenke und Steuern, Zolle und Tribute. CHANE 29, 2007.pdf",555,True,0.45,,2025-10-09T14:43:02.476485
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Mazzini_1997_SEL14_Torture_Mot.pdf,3,True,9.85,,2025-10-09T14:43:12.326866
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Knoppers_et_al_2005_JHS6_chroniclers.pdf,28,True,0.43,,2025-10-09T14:43:12.753743
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Çig, M. & H. Kizilyay - Eski Babil Devrine Ait Yeni Tarihleri İhtiva Eden Veya Formülleri Eski Tarihlere Varyant Teşkil Eden Beş Tablet. Belleten 26 (101), 1962 1-44 (1).pdf",14,True,15.05,,2025-10-09T14:43:27.807301
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 44, 1994.pdf",116,True,0.74,,2025-10-09T14:43:28.546169
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\king1912.pdf,116,True,9.31,,2025-10-09T14:43:37.857572
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\HKL2.pdf,45,True,18.21,,2025-10-09T14:43:56.071494
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\jackson1989.PDF,19,True,13.14,,2025-10-09T14:44:09.209762
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\OrNS 50, 1981.pdf",220,True,25.65,,2025-10-09T14:44:34.861825
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\KUB 34.pdf,44,True,13.88,,2025-10-09T14:44:48.739039
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Stratford_2015_Eponyms.pdf,21,True,0.51,,2025-10-09T14:44:49.247930
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Jie, Jin - A Complete Retrograde Glossary of the Hittite Language. PIHANS 71, 1994.pdf",40,True,14.32,,2025-10-09T14:45:03.571658
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AKT 7a.pdf,376,True,0.43,,2025-10-09T14:45:04.003194
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Leinwand, Nancy W. - A Study of Anatolian Weathergods of the Old Assyrian Colony Period. Diss. Bryn Mawr 1984.pdf",113,True,0.53,,2025-10-09T14:45:04.537131
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 51, 2001.pdf",142,True,0.93,,2025-10-09T14:45:05.467465
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Larsen, M. T. - AKT 6a, 2010.pdf",266,True,0.44,,2025-10-09T14:45:05.906191
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\AfO Register 31 (1984).pdf,5,True,0.56,,2025-10-09T14:45:06.469929
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\CAD (N-Z).pdf,149,True,1.87,,2025-10-09T14:45:08.339947
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 2, 1952.pdf",159,True,0.57,,2025-10-09T14:45:08.912717
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\weinstein1981.PDF,17,True,19.03,,2025-10-09T14:45:27.945703
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Text References\AfO Register\AfO Register  (1978-2004).pdf,43,True,0.75,,2025-10-09T14:45:28.696166
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\Yoffee, Norman - The Decline and Rise of Mesopotamian Civilization- An Ethnoarchaeological Perspective on the Evolution of Social Complexity. AmAn 44, 1979 5-35.pdf",16,True,0.63,,2025-10-09T14:45:29.332554
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 12, 1962.pdf",130,True,0.72,,2025-10-09T14:45:30.049912
G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\ferichs_lesko1997000.PDF,8,True,15.43,,2025-10-09T14:45:45.482045
"G:\.shortcut-targets-by-id\1VhQSilnVXpZtOWwAtGF6_s1zhfBIlLWU\Secondary Sources\AnSt 8, 1958.pdf",93,True,1.02,,2025-10-09T14:45:46.502698
